trigram,freq
"('nice', 'sa', 'to')",1
"('sa', 'to', 'order')",1
"('order', 'it', 'for')",1
"('it', 'for', 'me')",1
"('for', 'me', 'both')",1
"('me', 'both', 'piece')",1
"('both', 'piece', 'are')",2
"('piece', 'are', 'transparent')",1
"('are', 'transparent', 'no')",1
"('transparent', 'no', 'opaque')",1
"('no', 'opaque', 'lining')",1
"('opaque', 'lining', 'at')",1
"('lining', 'at', 'all')",1
"('at', 'all', 'is')",1
"('all', 'is', 'inside')",1
"('is', 'inside', 'both')",1
"('inside', 'both', 'piece')",1
"('piece', 'are', 'made')",1
"('are', 'made', 'of')",3
"('made', 'of', 'fragile')",1
"('of', 'fragile', 'clingy')",1
"('fragile', 'clingy', 'material')",1
"('clingy', 'material', 'there')",1
"('material', 'there', 'is')",1
"('is', 'no', 'flow')",1
"('no', 'flow', 'just')",1
"('flow', 'just', 'cling')",1
"('just', 'cling', 'the')",1
"('cling', 'the', 'size')",1
"('the', 'size', 'is')",1
"('size', 'is', 'much')",1
"('is', 'much', 'too')",1
"('much', 'too', 'big')",1
"('too', 'big', 'so')",1
"('big', 'so', 'the')",1
"('so', 'the', 'resulting')",1
"('the', 'resulting', 'look')",1
"('resulting', 'look', 'is')",1
"('look', 'is', 'of')",1
"('is', 'of', 'two')",1
"('of', 'two', 'bad')",1
"('two', 'bad', 'piece')",1
"('bad', 'piece', 'hanging')",1
"('piece', 'hanging', 'oddly')",1
"('hanging', 'oddly', 'without')",1
"('oddly', 'without', 'any')",1
"('without', 'any', 'real')",1
"('any', 'real', 'shape')",1
"('real', 'shape', 'this')",1
"('shape', 'this', 'may')",1
"('this', 'may', 'be')",2
"('be', 'the', 'first')",1
"('time', 'i', 'really')",1
"('i', 'really', 'just')",1
"('really', 'just', 'not')",2
"('just', 'not', 'recommend')",1
"('not', 'recommend', 'a')",1
"('recommend', 'a', 'piece')",1
"('a', 'piece', 'at')",1
"('at', 'all', 'be')",1
"('all', 'be', 'I')",1
"('be', 'I', 'have')",1
"('I', 'have', 'to')",1
"('with', 'the', 'first')",2
"('the', 'first', 'reviewer')",2
"('first', 'reviewer', 'i')",1
"('reviewer', 'i', 'really')",1
"('really', 'loved', 'the')",2
"('color', 'of', 'this')",3
"('dress', 'and', 'could')",1
"('and', 'could', 'almost')",1
"('could', 'almost', 'have')",1
"('almost', 'have', 'overlooked')",1
"('have', 'overlooked', 'the')",1
"('overlooked', 'the', 'lack')",1
"('the', 'lack', 'of')",2
"('lack', 'of', 'a')",2
"('of', 'a', 'lining')",1
"('a', 'lining', 'but')",1
"('lining', 'but', 'when')",1
"('when', 'i', 'felt')",1
"('i', 'felt', 'the')",1
"('felt', 'the', 'fabric')",1
"('the', 'fabric', 'expecting')",1
"('fabric', 'expecting', 'a')",1
"('expecting', 'a', 'nice')",1
"('a', 'nice', 'lush')",1
"('nice', 'lush', 'silk')",1
"('lush', 'silk', 'instead')",1
"('silk', 'instead', 'getting')",1
"('instead', 'getting', 'what')",1
"('getting', 'what', 'felt')",1
"('what', 'felt', 'like')",1
"('felt', 'like', 'a')",2
"('like', 'a', 'polyster')",1
"('a', 'polyster', 'instead')",1
"('polyster', 'instead', 'i')",1
"('instead', 'i', 'couldn')",1
"('couldn', 't', 'justify')",2
"('t', 'justify', 'it')",1
"('justify', 'it', 'for')",1
"('price', 'i', 'really')",1
"('i', 'really', 'liked')",1
"('really', 'liked', 'the')",3
"('liked', 'the', 'fact')",1
"('fact', 'that', 'a')",1
"('that', 'a', 'maxi')",1
"('a', 'maxi', 'came')",1
"('maxi', 'came', 'in')",1
"('came', 'in', 'petite')",1
"('in', 'petite', 'size')",1
"('petite', 'size', 'a')",1
"('size', 'a', 'well')",1
"('a', 'well', 'but')",1
"('well', 'but', 'just')",1
"('but', 'just', 'couldn')",1
"('couldn', 't', 'get')",6
"('t', 'get', 'over')",1
"('get', 'over', 'the')",1
"('over', 'the', 'poor')",1
"('poor', 'quality', 'for')",2
"('quality', 'for', 'that')",1
"('for', 'that', 'price')",1
"('that', 'price', 'so')",1
"('price', 'so', 'back')",1
"('so', 'back', 'it')",1
"('it', 'go', 'i')",1
"('go', 'i', 'hope')",1
"('i', 'hope', 'the')",1
"('hope', 'the', 'team')",1
"('the', 'team', 'member')",1
"('team', 'member', 'or')",1
"('member', 'or', 'buyer')",1
"('or', 'buyer', 'at')",1
"('buyer', 'at', 'retailer')",1
"('at', 'retailer', 'are')",1
"('retailer', 'are', 'reading')",1
"('are', 'reading', 'these')",1
"('reading', 'these', 'review')",1
"('these', 'review', 'Fabric')",1
"('review', 'Fabric', 'felt')",1
"('Fabric', 'felt', 'and')",1
"('felt', 'and', 'looked')",1
"('and', 'looked', 'cheap')",1
"('looked', 'cheap', 'hem')",1
"('cheap', 'hem', 'wa')",1
"('hem', 'wa', 'completely')",1
"('wa', 'completely', 'frayed')",1
"('completely', 'frayed', 'all')",1
"('frayed', 'all', 'the')",1
"('all', 'the', 'way')",3
"('the', 'way', 'around')",1
"('way', 'around', 'perhaps')",1
"('around', 'perhaps', 'purposely')",1
"('perhaps', 'purposely', 'but')",1
"('purposely', 'but', 'ratty')",1
"('but', 'ratty', 'looking')",1
"('ratty', 'looking', 'all')",1
"('looking', 'all', 'the')",1
"('all', 'the', 'same')",1
"('the', 'same', 'Looks')",1
"('same', 'Looks', 'great')",1
"('Looks', 'great', 'the')",1
"('great', 'the', 'material')",1
"('material', 'feel', 'great')",1
"('feel', 'great', 'but')",1
"('great', 'but', 'when')",1
"('i', 'put', 'this')",2
"('put', 'this', 'dress')",1
"('dress', 'on', 'for')",1
"('on', 'for', 'the')",1
"('time', 'today', 'it')",1
"('today', 'it', 'fell')",1
"('it', 'fell', 'apart')",1
"('fell', 'apart', 'at')",1
"('apart', 'at', 'the')",1
"('at', 'the', 'seam')",1
"('the', 'seam', 'in')",1
"('seam', 'in', 'the')",1
"('in', 'the', 'rib')",1
"('the', 'rib', 'cage')",1
"('rib', 'cage', 'area')",1
"('cage', 'area', 'total')",1
"('area', 'total', 'disappointment')",1
"('total', 'disappointment', 'i')",1
"('disappointment', 'i', 'had')",1
"('i', 'had', 'purchased')",1
"('had', 'purchased', 'this')",1
"('purchased', 'this', 'on')",1
"('this', 'on', 'sale')",3
"('on', 'sale', 'for')",2
"('sale', 'for', 'my')",1
"('for', 'my', 'graduation')",1
"('my', 'graduation', 'and')",1
"('graduation', 'and', 'wa')",1
"('and', 'wa', 'getting')",1
"('wa', 'getting', 'ready')",1
"('getting', 'ready', 'to')",1
"('ready', 'to', 'walk')",1
"('to', 'walk', 'out')",1
"('walk', 'out', 'the')",1
"('out', 'the', 'door')",1
"('the', 'door', 'when')",1
"('door', 'when', 'i')",1
"('i', 'saw', 'two')",1
"('saw', 'two', 'hole')",1
"('two', 'hole', 'on')",1
"('hole', 'on', 'each')",1
"('each', 'side', 'I')",1
"('side', 'I', 'wa')",1
"('excited', 'to', 'purchase')",1
"('to', 'purchase', 'this')",1
"('purchase', 'this', 'dress')",1
"('dress', 'i', 'love')",1
"('i', 'love', 'all')",1
"('love', 'all', 'shade')",1
"('all', 'shade', 'of')",1
"('shade', 'of', 'grey')",1
"('of', 'grey', 'for')",1
"('grey', 'for', 'winter')",1
"('for', 'winter', 'clothing')",1
"('winter', 'clothing', 'i')",1
"('clothing', 'i', 'love')",1
"('i', 'love', 'knit')",1
"('love', 'knit', 'and')",1
"('knit', 'and', 'i')",1
"('i', 'have', 'loved')",1
"('have', 'loved', 'other')",1
"('loved', 'other', 'maeve')",1
"('other', 'maeve', 'dress')",1
"('maeve', 'dress', 'however')",1
"('dress', 'however', 'i')",1
"('however', 'i', 'simply')",1
"('i', 'simply', 'cannot')",1
"('simply', 'cannot', 'fathom')",1
"('cannot', 'fathom', 'how')",1
"('fathom', 'how', 'poorly')",1
"('how', 'poorly', 'this')",1
"('poorly', 'this', 'is')",1
"('this', 'is', 'designed')",1
"('is', 'designed', 'it')",1
"('designed', 'it', 'fit')",1
"('it', 'fit', 'absolutely')",1
"('fit', 'absolutely', 'nothing')",1
"('absolutely', 'nothing', 'like')",1
"('appears', 'to', 'on')",1
"('to', 'on', 'the')",1
"('the', 'model', 'to')",1
"('model', 'to', 'the')",1
"('to', 'the', 'point')",3
"('the', 'point', 'that')",2
"('point', 'that', 'i')",2
"('that', 'i', 'wonder')",1
"('wonder', 'if', 'i')",1
"('if', 'i', 'might')",1
"('i', 'might', 'have')",4
"('might', 'have', 'received')",1
"('have', 'received', 'a')",1
"('received', 'a', 'defective')",1
"('a', 'defective', 'dress')",1
"('defective', 'dress', 'for')",1
"('dress', 'for', 'reference')",1
"('reference', 'i', 'am')",4
"('5', '5', 'slender')",1
"('5', 'slender', 'and')",1
"('slender', 'and', 'small')",1
"('and', 'small', 'boned')",1
"('small', 'boned', 'but')",1
"('boned', 'but', 'also')",1
"('but', 'also', 'curvy')",1
"('also', 'curvy', 'hourglass')",1
"('curvy', 'hourglass', 'my')",1
"('hourglass', 'my', 'bust')",1
"('my', 'bust', 'is')",1
"('bust', 'is', '36')",1
"('is', '36', 'c')",1
"('36', 'c', 'hip')",1
"('c', 'hip', 'about')",1
"('hip', 'about', '37')",1
"('about', '37', '38')",1
"('37', '38', 'i')",1
"('38', 'i', 'normally')",1
"('small', 'in', 'maeve')",1
"('in', 'maeve', 'dress')",1
"('maeve', 'dress', 'maybe')",1
"('dress', 'maybe', 'it')",1
"('maybe', 'it', 's')",1
"('it', 's', 'j')",1
"('s', 'j', 'Love')",1
"('j', 'Love', 'the')",1
"('Love', 'the', 'print')",1
"('the', 'print', 'and')",2
"('print', 'and', 'wa')",1
"('and', 'wa', 'looking')",1
"('wa', 'looking', 'forward')",1
"('forward', 'to', 'this')",1
"('to', 'this', 'dress')",1
"('this', 'dress', 'the')",2
"('dress', 'the', 'length')",1
"('the', 'length', 'and')",1
"('length', 'and', 'bust')",1
"('and', 'bust', 'are')",1
"('bust', 'are', 'just')",1
"('are', 'just', 'right')",1
"('just', 'right', 'in')",1
"('right', 'in', 'normal')",1
"('in', 'normal', 'sizing')",1
"('normal', 'sizing', 'however')",1
"('sizing', 'however', 'the')",1
"('however', 'the', 'swing')",1
"('the', 'swing', 'effect')",1
"('swing', 'effect', 'is')",1
"('effect', 'is', 'all')",1
"('is', 'all', 'off')",1
"('all', 'off', 'there')",1
"('off', 'there', 's')",1
"('there', 's', 'so')",1
"('s', 'so', 'much')",1
"('so', 'much', 'fabric')",4
"('much', 'fabric', 'it')",3
"('fabric', 'it', 'like')",1
"('it', 'like', 'wearing')",1
"('like', 'wearing', 'a')",3
"('wearing', 'a', 'moo')",1
"('a', 'moo', 'moo')",1
"('moo', 'moo', 'not')",1
"('moo', 'not', 'at')",1
"('at', 'all', 'flattering')",2
"('all', 'flattering', 'disappointed')",1
"('flattering', 'disappointed', 'in')",1
"('disappointed', 'in', 'this')",2
"('in', 'this', 'one')",1
"('this', 'one', 'Where')",1
"('one', 'Where', 'o')",1
"('Where', 'o', 'where')",1
"('o', 'where', 'did')",1
"('where', 'did', 'the')",1
"('did', 'the', 'old')",1
"('the', 'old', 'pilcro')",1
"('old', 'pilcro', 'ankle')",1
"('pilcro', 'ankle', 'stet')",1
"('ankle', 'stet', 'go')",1
"('stet', 'go', 'these')",1
"('go', 'these', 'are')",1
"('these', 'are', 'a')",2
"('are', 'a', 'cheap')",1
"('a', 'cheap', 'impersonator')",1
"('cheap', 'impersonator', 'the')",1
"('impersonator', 'the', 'denim')",1
"('the', 'denim', 'used')",1
"('denim', 'used', 'to')",1
"('to', 'be', 'thick')",1
"('be', 'thick', 'which')",1
"('thick', 'which', 'really')",1
"('which', 'really', 'did')",1
"('really', 'did', 'wonder')",1
"('did', 'wonder', 'for')",1
"('wonder', 'for', 'the')",1
"('for', 'the', 'fit')",1
"('the', 'fit', 'and')",2
"('fit', 'and', 'overall')",1
"('and', 'overall', 'appearance')",1
"('overall', 'appearance', 'of')",1
"('appearance', 'of', 'how')",1
"('of', 'how', 'the')",1
"('how', 'the', 'denim')",1
"('the', 'denim', 'lay')",1
"('denim', 'lay', 'over')",1
"('lay', 'over', 'your')",1
"('over', 'your', 'lower')",1
"('your', 'lower', 'half')",1
"('lower', 'half', 'the')",1
"('half', 'the', 'last')",1
"('the', 'last', '3')",1
"('last', '3', 'pair')",1
"('3', 'pair', 'of')",1
"('of', 'pilcro', 'stets')",1
"('pilcro', 'stets', 'i')",1
"('stets', 'i', 've')",1
"('i', 've', 'ordered')",1
"('ve', 'ordered', 'have')",1
"('ordered', 'have', 'gone')",1
"('have', 'gone', 'right')",1
"('gone', 'right', 'back')",1
"('right', 'back', 'because')",1
"('back', 'because', 'they')",1
"('because', 'they', 'are')",1
"('they', 'are', 'nowhere')",1
"('are', 'nowhere', 'close')",1
"('nowhere', 'close', 'to')",1
"('close', 'to', 'the')",1
"('to', 'the', 'greatness')",1
"('the', 'greatness', 'they')",1
"('greatness', 'they', 'were')",1
"('they', 'were', 'originally')",1
"('were', 'originally', 'the')",1
"('originally', 'the', 'pocket')",1
"('the', 'pocket', 'on')",2
"('pocket', 'on', 'these')",1
"('on', 'these', 'jean')",1
"('these', 'jean', 'sit')",1
"('jean', 'sit', 'so')",1
"('sit', 'so', 'so')",1
"('so', 'so', 'low')",1
"('so', 'low', 'completely')",1
"('low', 'completely', 'unflattering')",1
"('completely', 'unflattering', 'the')",1
"('unflattering', 'the', 'ankle')",1
"('the', 'ankle', 'are')",1
"('ankle', 'are', 'significantly')",1
"('are', 'significantly', 'smaller')",1
"('significantly', 'smaller', 'circumferentially')",1
"('smaller', 'circumferentially', 'the')",1
"('circumferentially', 'the', 'old')",1
"('the', 'old', 'stet')",1
"('old', 'stet', 'ankle')",1
"('stet', 'ankle', 'jean')",1
"('ankle', 'jean', 'ha')",1
"('jean', 'ha', 'Waist')",1
"('ha', 'Waist', 'is')",1
"('Waist', 'is', 'tight')",1
"('is', 'tight', 'and')",1
"('tight', 'and', 'thigh')",1
"('and', 'thigh', 'and')",1
"('thigh', 'and', 'leg')",1
"('and', 'leg', 'are')",1
"('leg', 'are', 'not')",1
"('are', 'not', 'not')",1
"('not', 'not', 'flattering')",1
"('not', 'flattering', 'ankle')",1
"('flattering', 'ankle', 'opening')",1
"('ankle', 'opening', 'is')",1
"('opening', 'is', 'too')",1
"('small', 'and', 'they')",1
"('and', 'they', 'have')",2
"('they', 'have', 'a')",1
"('have', 'a', 'funny')",1
"('a', 'funny', 'smell')",1
"('funny', 'smell', 'This')",1
"('smell', 'This', 'is')",1
"('This', 'is', 'exactly')",1
"('is', 'exactly', 'the')",1
"('exactly', 'the', 'same')",1
"('the', 'same', 'cut')",1
"('same', 'cut', 'a')",1
"('cut', 'a', 'the')",1
"('a', 'the', 'breton')",1
"('the', 'breton', 'peasant')",1
"('breton', 'peasant', 'blouse')",1
"('peasant', 'blouse', 'which')",1
"('blouse', 'which', 'i')",1
"('which', 'i', 'also')",1
"('i', 'also', 'ordered')",2
"('also', 'ordered', 'it')",1
"('ordered', 'it', 's')",1
"('it', 's', 'extremely')",2
"('s', 'extremely', 'tight')",1
"('extremely', 'tight', 'thru')",1
"('tight', 'thru', 'the')",1
"('thru', 'the', 'bust')",1
"('the', 'bust', 'and')",1
"('bust', 'and', 'the')",1
"('and', 'the', 'sleeve')",5
"('sleeve', 'are', 'very')",1
"('are', 'very', 'wide')",1
"('top', 'which', 'add')",1
"('which', 'add', 'width')",1
"('add', 'width', 'to')",1
"('width', 'to', 'the')",1
"('to', 'the', 'look')",1
"('of', 'this', 'blouse')",4
"('this', 'blouse', 'it')",1
"('blouse', 'it', 'added')",1
"('it', 'added', '20')",1
"('added', '20', 'pound')",1
"('20', 'pound', 'the')",1
"('pound', 'the', 'print')",1
"('print', 'is', 'beautiful')",1
"('is', 'beautiful', 'the')",2
"('beautiful', 'the', 'ruffle')",1
"('the', 'ruffle', 'are')",1
"('ruffle', 'are', 'trimmed')",1
"('are', 'trimmed', 'with')",1
"('trimmed', 'with', 'a')",1
"('with', 'a', 'golden')",1
"('a', 'golden', 'colored')",1
"('golden', 'colored', 'thread')",1
"('colored', 'thread', 'which')",1
"('thread', 'which', 'is')",1
"('which', 'is', 'a')",2
"('a', 'beautiful', 'detail')",1
"('beautiful', 'detail', 'i')",1
"('detail', 'i', 'ordered')",1
"('i', 'ordered', 'size')",1
"('ordered', 'size', 'large')",1
"('size', 'large', 'and')",2
"('large', 'and', 'am')",1
"('and', 'am', 'well')",1
"('am', 'well', 'endowed')",1
"('well', 'endowed', 'steer')",1
"('endowed', 'steer', 'clear')",1
"('steer', 'clear', 'if')",1
"('clear', 'if', 'you')",1
"('have', 'a', 'bust')",1
"('a', 'bust', 'This')",1
"('bust', 'This', 'dress')",1
"('dress', 'look', 'amazing')",1
"('look', 'amazing', 'on')",1
"('amazing', 'on', 'line')",1
"('on', 'line', 'in')",2
"('line', 'in', 'person')",1
"('in', 'person', 'the')",4
"('person', 'the', 'arm')",1
"('the', 'arm', 'ruffle')",2
"('arm', 'ruffle', 'are')",2
"('ruffle', 'are', 'much')",1
"('are', 'much', 'larger')",1
"('much', 'larger', 'and')",1
"('larger', 'and', 'stick')",1
"('and', 'stick', 'out')",1
"('stick', 'out', 'and')",2
"('out', 'and', 'the')",1
"('the', 'dress', 'at')",1
"('dress', 'at', 'the')",1
"('the', 'bottom', 'make')",1
"('bottom', 'make', 'you')",1
"('look', 'like', 'strawberry')",1
"('like', 'strawberry', 'shortcake')",1
"('strawberry', 'shortcake', 'too')",1
"('shortcake', 'too', 'much')",1
"('too', 'much', 'all')",1
"('much', 'all', 'over')",1
"('all', 'over', 'ruffling')",1
"('over', 'ruffling', 'at')",1
"('ruffling', 'at', 'the')",1
"('at', 'the', 'chest')",1
"('chest', 'and', 'is')",1
"('and', 'is', 'not')",2
"('not', 'flattering', 'pattern')",1
"('flattering', 'pattern', 'is')",1
"('pattern', 'is', 'dizzying')",1
"('is', 'dizzying', 'in')",1
"('dizzying', 'in', 'person')",1
"('in', 'person', 'very')",1
"('person', 'very', 'thin')",1
"('very', 'thin', 'multi')",1
"('thin', 'multi', 'layer')",1
"('multi', 'layer', 'dress')",1
"('layer', 'dress', 'should')",1
"('dress', 'should', 'be')",1
"('should', 'be', 'better')",1
"('be', 'better', 'material')",1
"('better', 'material', 'and')",1
"('material', 'and', 'quality')",1
"('and', 'quality', 'for')",1
"('quality', 'for', 'this')",1
"('for', 'this', 'price')",3
"('this', 'price', 'save')",1
"('price', 'save', 'your')",1
"('save', 'your', 'money')",1
"('your', 'money', 'and')",1
"('money', 'and', 'shipping')",1
"('and', 'shipping', 'This')",1
"('shipping', 'This', 'top')",1
"('top', 'is', 'beautiful')",4
"('is', 'beautiful', 'online')",1
"('beautiful', 'online', 'and')",2
"('online', 'and', 'in')",1
"('and', 'in', 'person')",1
"('person', 'i', 'am')",2
"('i', 'am', 'in')",1
"('am', 'in', 'no')",1
"('no', 'way', 'a')",1
"('way', 'a', 'large')",1
"('a', 'large', 'full')",1
"('large', 'full', 'figured')",1
"('full', 'figured', 'gal')",1
"('figured', 'gal', 'but')",1
"('gal', 'but', 'i')",1
"('but', 'i', 'did')",2
"('i', 'did', 'order')",1
"('did', 'order', 'an')",1
"('order', 'an', 'xl')",1
"('an', 'xl', 'reading')",1
"('xl', 'reading', 'the')",1
"('reading', 'the', 'past')",1
"('the', 'past', 'review')",1
"('past', 'review', 'and')",1
"('review', 'and', 'wanting')",1
"('and', 'wanting', 'an')",1
"('wanting', 'an', 'airy')",1
"('an', 'airy', 'fit')",1
"('airy', 'fit', 'i')",1
"('fit', 'i', 'ordered')",1
"('ordered', 'a', 'larger')",1
"('a', 'larger', 'size')",1
"('larger', 'size', 'this')",1
"('size', 'this', 'shirt')",1
"('shirt', 'is', 'horribly')",1
"('is', 'horribly', 'tiny')",1
"('horribly', 'tiny', 'in')",1
"('tiny', 'in', 'person')",1
"('person', 'the', 'xl')",1
"('the', 'xl', 'regular')",1
"('xl', 'regular', 'fit')",1
"('regular', 'fit', 'looked')",1
"('fit', 'looked', 'like')",1
"('looked', 'like', 'an')",2
"('like', 'an', 'x')",2
"('an', 'x', 'have')",1
"('x', 'have', 'no')",1
"('have', 'no', 'idea')",4
"('no', 'idea', 'if')",1
"('idea', 'if', 'this')",1
"('if', 'this', 'particular')",1
"('this', 'particular', 'shirt')",1
"('particular', 'shirt', 'sent')",1
"('shirt', 'sent', 'to')",1
"('sent', 'to', 'me')",1
"('to', 'me', 'wa')",1
"('me', 'wa', 'miss')",1
"('wa', 'miss', 'sized')",1
"('miss', 'sized', 'or')",1
"('sized', 'or', 'what')",1
"('or', 'what', 'will')",1
"('what', 'will', 'take')",1
"('will', 'take', 'back')",1
"('take', 'back', 'other')",1
"('back', 'other', 'than')",1
"('other', 'than', 'fit')",1
"('than', 'fit', 'the')",1
"('fit', 'the', 'shirt')",1
"('is', 'very', 'beautiful')",2
"('very', 'beautiful', 'in')",1
"('beautiful', 'in', 'every')",1
"('every', 'way', 'I')",1
"('way', 'I', 'opened')",1
"('I', 'opened', 'these')",1
"('opened', 'these', 'when')",1
"('these', 'when', 'i')",1
"('got', 'them', 'yesterday')",1
"('them', 'yesterday', 'and')",2
"('yesterday', 'and', 'immediately')",1
"('and', 'immediately', 'tried')",1
"('immediately', 'tried', 'them')",1
"('tried', 'them', 'on')",3
"('on', 'the', 'knee')",1
"('the', 'knee', 'were')",1
"('knee', 'were', 'totally')",1
"('were', 'totally', 'stretched')",1
"('totally', 'stretched', 'out')",1
"('stretched', 'out', 'and')",1
"('out', 'and', 'due')",1
"('and', 'due', 'to')",1
"('to', 'the', 'panel')",1
"('the', 'panel', 'at')",1
"('panel', 'at', 'the')",1
"('at', 'the', 'knee')",1
"('the', 'knee', 'it')",1
"('knee', 'it', 'looked')",1
"('i', 'had', 'growth')",1
"('had', 'growth', 'popping')",1
"('growth', 'popping', 'out')",1
"('popping', 'out', 'between')",1
"('out', 'between', 'my')",1
"('my', 'leg', 'at')",1
"('leg', 'at', 'my')",1
"('at', 'my', 'knee')",1
"('my', 'knee', 'someone')",1
"('knee', 'someone', 'had')",1
"('someone', 'had', 'received')",1
"('had', 'received', 'these')",1
"('received', 'these', 'before')",1
"('these', 'before', 'me')",1
"('before', 'me', 'and')",1
"('me', 'and', 'sent')",1
"('and', 'sent', 'them')",1
"('sent', 'them', 'back')",1
"('them', 'back', 'after')",1
"('back', 'after', 'they')",1
"('after', 'they', 'tried')",1
"('they', 'tried', 'them')",1
"('them', 'on', 'or')",1
"('on', 'or', 'wore')",1
"('or', 'wore', 'them')",1
"('wore', 'them', 'then')",1
"('them', 'then', 'returned')",1
"('then', 'returned', 'them')",1
